"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",0.927943825585485,0.019377159514992,0.0042526183598666,0.0189047493491655,0.000774567593519122
"ARI",0.740003744342696,0.0778074131886193,0.0169808337005773,0.0759318433461079,0.00310011894706614
"AMI",0.917817908077317,0.0220483535073971,0.00484199062384369,0.0215101143461804,0.000881676892906339
"NID",0.0720561744145147,0.0193771595149912,0.00425261835986658,0.0189047493491646,0.000774567593519106
"Jaccard",0.780762417759513,0.0469806415767239,0.0119193800205291,0.0454434710699657,0.0020538188276315
"proportion.moved",0.196588,0.0457831927790437,0.0110086747077412,0.0444399574957292,0.001934017819092
