"node","mean","sd_total","sd_between","sd_within","se"
"1",0.873333333333333,0.332689173505542,0.0547101204432193,0.328159852646372,0.0114741682997429
"2",0.857333333333333,0.349809147835355,0.0517450579322138,0.345960819875443,0.0115474504978699
"3",0.814666666666667,0.388662454324264,0.0606689840328876,0.383898134637012,0.0131097812462111
"4",0.862,0.345001232374808,0.0590975211561595,0.339901946645401,0.012119099073705
"5",0.881333333333333,0.323505459479319,0.0595371413641439,0.317979733805648,0.0117601373905107
"6",0.854,0.353247326202744,0.0705951377177476,0.346121365997536,0.013399258787501
"7",0.820666666666667,0.383748074958056,0.0669687035579742,0.377859468291821,0.0135971074243716
"8",0.864666666666667,0.342188501445536,0.0611344008393506,0.336683167912439,0.0122604514472387
"9",0.85,0.357191107851728,0.0653787153225999,0.351156818403276,0.0129497079408023
"10",0.778666666666667,0.415335287882626,0.0890259713946804,0.405681867696571,0.016377759009518
"11",0.849333333333333,0.357819042422537,0.0584144237150311,0.353018727863299,0.0123014787501611
"12",0.865333333333333,0.341480038626045,0.0620730313782869,0.335790940252347,0.0123382168428086
"13",0.787333333333333,0.409311129713119,0.0692983951740309,0.403402197977816,0.0143015467821775
"14",0.870666666666667,0.335704491582901,0.0675586584798789,0.328836332137027,0.0127817188046408
"15",0.876666666666667,0.328928722230805,0.0599508491048294,0.323419232575925,0.0119002277079531
"16",0.871333333333333,0.334998561610612,0.074993574932651,0.32649655434629,0.0135479663525656
"17",0.862,0.34500517594461,0.0602376246923086,0.339705755029261,0.0122272139878536
"18",0.892666666666667,0.309629286057667,0.0535751321471118,0.304959013639538,0.010927300475946
"19",0.87,0.336437249239345,0.067090489540978,0.329679979508749,0.0127468401965436
"20",0.869333333333333,0.337118643198261,0.0529578619979346,0.332933093044901,0.0114011841158777
"21",0.790666666666667,0.406992174845521,0.0805423790928228,0.398943048010058,0.0153572523682573
"22",0.874666666666667,0.331197237273085,0.0577585874287859,0.326121994896933,0.0117313593474532
"23",0.87,0.336419724886216,0.0625425025550652,0.330555088701818,0.0122912870343773
"24",0.896666666666667,0.304484993244513,0.052704627669473,0.299888868305133,0.0107476095533431
"25",0.823333333333333,0.381499606963597,0.0657246368659155,0.375795452636434,0.0134366181002244
"26",0.862,0.345009119469336,0.0613565469232105,0.3395094500403,0.0123343812755747
"27",0.853333333333333,0.353920702906143,0.0722178613719195,0.346474305604968,0.0135771138189346
"28",0.863333333333333,0.343623482180233,0.0664110746713398,0.337144874893074,0.0128057172605764
"29",0.867333333333333,0.339311026624711,0.0573369718826448,0.33443152429824,0.0118454012112882
"30",0.873333333333333,0.332667361934027,0.0476190476190476,0.329241552663086,0.0108451897442861
"31",0.852666666666667,0.354551871350946,0.0635638483085424,0.348807492274272,0.0127247148237962
"32",0.828666666666667,0.376967251084259,0.0793996749994777,0.368510515453766,0.0147179992231888
"33",0.856,0.351272387541966,0.0800906515871567,0.342020142356818,0.0143622921087928
"34",0.876,0.329704051999307,0.0635460088289991,0.323522281561358,0.0122694613793631
"35",0.883333333333333,0.321176973841646,0.0703892642814023,0.313368792319848,0.0128280800273544
"36",0.85,0.357150476109208,0.0531331276295747,0.353176065629217,0.011816012042545
"37",0.825333333333333,0.379792281215335,0.0647899099112189,0.374225125351632,0.0133160659163673
"38",0.868,0.338628687141391,0.068332918532008,0.33166247903554,0.012912052061364
"39",0.798666666666667,0.40121131781388,0.0928168410709746,0.390327497821452,0.0165490087346119
"40",0.855333333333333,0.351872219643603,0.0615778916064352,0.346442235043913,0.0124840518065527
"41",0.884666666666667,0.319524874031297,0.0568285004029658,0.314430702487315,0.0114236894334584
"42",0.849333333333333,0.357844390356689,0.0657211866631852,0.351757492220611,0.0129951674255176
"43",0.860666666666667,0.346466451864497,0.0772808876819297,0.337737570706409,0.0139818152062808
"44",0.847333333333333,0.35976182597459,0.0587434562380666,0.354933483596262,0.0123693596520215
"45",0.873333333333333,0.332709620555188,0.0606091526731326,0.327142510570275,0.0120340157845688
"46",0.847333333333333,0.359755522933532,0.0567805977529221,0.355246393366632,0.0121907366043614
"47",0.893333333333333,0.308831460101297,0.0663256584627815,0.301625227356363,0.0121915426120849
"48",0.856,0.351223323726161,0.0684920175099627,0.344480284873702,0.0131504463940511
"49",0.853333333333333,0.353936079397565,0.0758922735738535,0.345703790999045,0.0139594705429055
"50",0.898,0.302756796793293,0.0573053245934212,0.297284001886711,0.0111622812656583
"51",0.867333333333333,0.339329738163065,0.0626294577622371,0.333499958354154,0.0123530209965006
"52",0.867333333333333,0.339323055589245,0.0607922002396469,0.333832958894781,0.0121741582253494
"53",0.888666666666667,0.314639051019265,0.0545482374058194,0.309874526578456,0.0111141809818109
"54",0.826666666666667,0.378631022563083,0.0602338601936834,0.373809220503365,0.0128731470057713
"55",0.855333333333333,0.351860619694233,0.0581693516328638,0.347019051670398,0.0121636734118126
"56",0.863333333333333,0.343635360187183,0.0694160939862536,0.336551135292494,0.0131104154471656
"57",0.838666666666667,0.367980330737288,0.0723308096992287,0.360801576739595,0.0138354655078933
"58",0.866,0.340760786817086,0.0607922002396469,0.335294232312788,0.0122009008006661
"59",0.882666666666667,0.32193434634411,0.0614414899668164,0.316016877186436,0.0119196858836391
"60",0.842,0.3648787578587,0.0708900333290712,0.357926125214563,0.0136350777011113
"61",0.793333333333333,0.405039680595794,0.0712696645099799,0.398720174781485,0.0144073761237946
"62",0.878666666666667,0.326650006516714,0.0665849839731373,0.319791598805639,0.0125239362658805
"63",0.872666666666667,0.33347887978897,0.0665611409722546,0.326768691550732,0.0126409214433028
"64",0.885333333333333,0.318741857750259,0.0625098631673217,0.312552217859494,0.0119697780175687
"65",0.861333333333333,0.345678864773391,0.0527519330442904,0.341630079341839,0.0115526073336539
"66",0.874,0.331948142276768,0.0572578208621898,0.32697264581477,0.0116980013280819
"67",0.805333333333333,0.396067975567126,0.0701019665507731,0.389814770827832,0.0141276118997309
"68",0.866,0.340767441196473,0.0626294577622371,0.334962684488884,0.0123793771891738
"69",0.885333333333333,0.318731897800859,0.0599167979429555,0.313049516849971,0.0117104136070453
"70",0.847333333333333,0.359809725478277,0.0719315623343741,0.352546293256487,0.0136507235140317
"71",0.860666666666667,0.346424562241569,0.0672390395185278,0.339836562024878,0.0129388701709259
"72",0.878666666666667,0.326640287703493,0.0641568373070449,0.320277657319048,0.0122762852952364
"73",0.843333333333333,0.363595050219633,0.0629040229220138,0.358112334951541,0.0128310022325523
"74",0.870666666666667,0.335640991661398,0.0493219328618059,0.331997322613033,0.0110514498010881
"75",0.846,0.361081771004123,0.0692983951740309,0.35436954973273,0.0134076049312486
"76",0.88,0.325049446787935,0.0534522483824849,0.320624390837628,0.011210539258938
"77",0.87,0.336415680675086,0.0614451804788759,0.330756708170825,0.0121837406987742
"78",0.887333333333333,0.316303766279123,0.0613121820967855,0.310304509939654,0.0118057725737023
"79",0.876,0.329668286521955,0.0534692146575931,0.325303277300156,0.0113016497233874
"80",0.855333333333333,0.351887685647932,0.0658487237671977,0.345671648951558,0.0128988506346354
"81",0.868666666666667,0.337895313122845,0.0664656834376201,0.331293760212225,0.01270921366045
"82",0.896,0.305350621855554,0.0524415234207093,0.300813711271426,0.0107390964936359
"83",0.846666666666667,0.360484682544496,0.0796819072889596,0.351567916624939,0.0144701115055872
"84",0.867333333333333,0.339336420605284,0.0644143334142825,0.333166624979154,0.012529330667842
"85",0.855333333333333,0.351859330787364,0.0577782138479968,0.347083083233203,0.0121275533814702
"86",0.862,0.345010433967562,0.0617250137647861,0.339443989816026,0.0123698973843794
"87",0.899333333333333,0.300952380952381,0.0444109851377678,0.297657521322744,0.00992539060615789
"88",0.857333333333333,0.349818222961078,0.0547266967564139,0.345510893862665,0.0118103942331556
"89",0.79,0.407471045672235,0.0814411017927956,0.399249295553543,0.0154570284301724
"90",0.828,0.377501032420387,0.0674646123749518,0.371423687391576,0.0135277436710052
"91",0.884,0.320328629440146,0.057632820077742,0.315101394615906,0.0115162247110266
"92",0.876666666666667,0.328913555488561,0.0556348640264187,0.324174164437712,0.0114875594085089
"93",0.748,0.434348366408072,0.090139725249344,0.424892143176752,0.0168184112482749
"94",0.839333333333333,0.367369764974864,0.0733673390543047,0.359969134479302,0.0139298425685063
"95",0.822666666666667,0.382087594283321,0.0723558853837051,0.37517403369044,0.0140905826717788
"96",0.797333333333333,0.402126997911082,0.0752441227242045,0.395024612454015,0.0147398503968098
"97",0.866666666666667,0.340024008756164,0.0551230328704296,0.335526120857643,0.0116543050804645
"98",0.862,0.345030150839984,0.0670093234789501,0.338460567209174,0.0128909021807049
"99",0.878666666666667,0.326640287703493,0.0641568373070449,0.320277657319048,0.0122762852952364
"100",0.875333333333333,0.330436391181087,0.0562670986861578,0.325610537640019,0.0115758891396142
"101",0.861333333333333,0.345730027189829,0.0674646123749518,0.33908373269412,0.0129491826116517
"102",0.861333333333333,0.345736585926443,0.0691247516633297,0.338755893757667,0.0131174818297585
"103",0.876,0.329709554036088,0.0649576872570664,0.323247411264018,0.0124116591129065
"104",0.844666666666667,0.362341841328495,0.0658487237671977,0.356308231108342,0.0130903829383411
"105",0.848,0.359119608799125,0.0595371413641439,0.354149999607825,0.0124301343054327
"106",0.876,0.329691672080833,0.0602489167768941,0.324139887497152,0.01194332800773
"107",0.885333333333333,0.318687785711823,0.0467346443671821,0.315242411134317,0.0104849602543067
"108",0.856,0.351207828465583,0.0643967295404837,0.345253530032641,0.0127438393813195
"109",0.755333333333333,0.430086211892295,0.0919947745730856,0.420132254309415,0.0169391512493729
"110",0.872,0.334185305772268,0.0564883147669978,0.329376515387617,0.0116680983896363
"111",0.886666666666667,0.317131416925077,0.0645936188869073,0.3104834939252,0.01215373928817
"112",0.846666666666667,0.360412965456203,0.0613528510796435,0.355152549383125,0.0126242756465829
"113",0.889333333333333,0.313820723840887,0.0565204195236487,0.308688984074406,0.0112879175399411
"114",0.855333333333333,0.351896707169884,0.0682166749353047,0.34522134606333,0.0131347686175445
"115",0.747333333333333,0.434720959841103,0.088343280148477,0.42564982999853,0.0166395879796656
"116",0.875333333333333,0.330436391181086,0.0562670986861578,0.325610537640019,0.0115758891396142
"117",0.882666666666667,0.321907579587555,0.0539757231059229,0.317350139610984,0.0111985853765949
"118",0.82,0.384307841458905,0.0680136040813605,0.378241545400114,0.01370747185226
"119",0.856666666666667,0.350500775535224,0.0556348640264187,0.346057156486549,0.0119055364827377
"120",0.895333333333333,0.30623305635946,0.0579349858464988,0.300702880302504,0.0112876362973902
"121",0.862,0.345002546903084,0.0594799838662186,0.339836562024878,0.0121552442265511
"122",0.85,0.357175871489947,0.0610750254208603,0.351915393872511,0.0125365919438314
"123",0.881333333333333,0.323543307933951,0.0690591123439364,0.316087189096792,0.0127275538640406
"124",0.858666666666667,0.348453011371385,0.0553529184256015,0.344028422598418,0.0118398739549173
"125",0.881333333333333,0.32348443064659,0.0535200812122938,0.319026296373477,0.0111865916932398
"126",0.896666666666667,0.304513291452445,0.0603279021872377,0.298477618740315,0.0114970304095819
"127",0.867333333333333,0.339325728634565,0.0615336863662753,0.333699798554862,0.0122460168297083
"128",0.849333333333333,0.357854529027618,0.0684257712254707,0.35125172992852,0.0132624875196119
"129",0.880666666666667,0.324285364659625,0.0583561665710724,0.318991466273873,0.0116595832075787
"130",0.797333333333333,0.402222848623308,0.0975528230651572,0.390213616710984,0.0170833889164518
"131",0.867333333333333,0.339348448669671,0.0675082929314056,0.332565782966318,0.0128405889905246
"132",0.882666666666667,0.32191603248796,0.0564401233905869,0.316929715306792,0.0114312166250953
"133",0.878,0.327394718325299,0.0597082855647302,0.32190405748021,0.0118483361187581
"134",0.854666666666667,0.352580381147431,0.0711932632039267,0.34531788897253,0.0134486397382326
"135",0.883333333333333,0.321137434287378,0.060702613257057,0.315348132140408,0.0118318401536284
"136",0.899333333333333,0.301029224668151,0.0654619032031231,0.293825344947187,0.0119691591590661
"137",0.856666666666667,0.350530534089112,0.0643297908862204,0.344577035412015,0.0127248573848532
"138",0.874666666666667,0.331242421724805,0.0695172860605511,0.323865541373096,0.0129065482275632
"139",0.848,0.359151178699162,0.0683992547465732,0.352577808591396,0.0132831937075316
"140",0.807333333333333,0.394508793575779,0.0674410803570635,0.38870154217457,0.0138452848407132
"141",0.84,0.366719847720325,0.0645936188869073,0.360986303218157,0.0130507005977539
"142",0.857333333333333,0.349838965221574,0.0609970074727844,0.344480284873702,0.0123904725302875
"143",0.864,0.342895500499844,0.0605492621914375,0.337507201569257,0.0122174057712466
"144",0.898,0.30272683629795,0.0487531614185103,0.298775277870621,0.0103464257633783
"145",0.888,0.315512756191771,0.0679335409528648,0.308112533554436,0.0124735002552122
"146",0.820666666666667,0.38377407374983,0.0740441738595258,0.376563407675255,0.014289301137009
"147",0.884666666666667,0.319530551344672,0.0584027769351894,0.314147877422224,0.0115762809082806
"148",0.839333333333333,0.367338901398593,0.0651841974088562,0.361509182302316,0.0131188992588045
"149",0.895333333333333,0.306221208559153,0.0547142649923289,0.301293507692711,0.0109723076146968
"150",0.885333333333333,0.318770313033782,0.0693866880003314,0.311126983722081,0.0126816238221467
"151",0.878,0.327389177385856,0.0581693516328638,0.32218007387174,0.011699293542251
"152",0.866,0.340794057414681,0.0694944491168171,0.333633198454697,0.0130689317301915
"153",0.851333333333333,0.355916625055545,0.0747512882968636,0.347978287956144,0.0138737532040448
