"node","mean","sd_total","sd_between","sd_within","se"
"1",0.8,0.404061017820884,0.404061017820884,0,0.0571428571428571
"2",0.96,0.197948663722157,0.197948663722157,0,0.0279941684889506
"3",0.66,0.478518120698406,0.478518120698406,0,0.0676726816132972
"4",0.82,0.388087934491604,0.388087934491604,0,0.0548839220351387
"5",0.48,0.504672049504448,0.504672049504448,0,0.0713714056959817
"6",0.56,0.501426536422407,0.501426536422407,0,0.0709124208342335
"7",0.22,0.41845195759648,0.41845195759648,0,0.0591780433634514
"8",0.82,0.388087934491604,0.388087934491604,0,0.0548839220351387
"9",0.68,0.471212071499161,0.471212071499161,0,0.0666394502268034
"10",0.5,0.505076272276105,0.505076272276105,0,0.0714285714285714
"11",0.68,0.471212071499161,0.471212071499161,0,0.0666394502268034
"12",0.78,0.41845195759648,0.41845195759648,0,0.0591780433634514
"13",0.12,0.328260722659316,0.328260722659316,0,0.0464230765979198
"14",0.8,0.404061017820884,0.404061017820884,0,0.0571428571428571
"15",0.9,0.303045763365663,0.303045763365663,0,0.0428571428571429
"16",0.72,0.453557367611073,0.453557367611073,0,0.0641426980589819
"17",0.72,0.453557367611073,0.453557367611073,0,0.0641426980589819
"18",0.84,0.370328039909021,0.370328039909021,0,0.0523722936566382
"19",0.24,0.4314191105869,0.4314191105869,0,0.0610118757258932
"20",0.52,0.504672049504448,0.504672049504448,0,0.0713714056959817
"21",0.34,0.478518120698406,0.478518120698406,0,0.0676726816132972
"22",0.78,0.41845195759648,0.41845195759648,0,0.0591780433634514
"23",0.74,0.443087497693452,0.443087497693452,0,0.0626620348556037
"24",0.8,0.404061017820884,0.404061017820884,0,0.0571428571428571
"25",0.9,0.303045763365663,0.303045763365663,0,0.0428571428571429
"26",0.78,0.41845195759648,0.41845195759648,0,0.0591780433634514
"27",0.9,0.303045763365663,0.303045763365663,0,0.0428571428571429
"28",0.82,0.388087934491604,0.388087934491604,0,0.0548839220351387
"29",0.66,0.478518120698406,0.478518120698406,0,0.0676726816132972
"30",0.82,0.388087934491604,0.388087934491604,0,0.0548839220351387
"31",0.9,0.303045763365663,0.303045763365663,0,0.0428571428571429
"32",0.94,0.239897937482095,0.239897937482095,0,0.0339266916772512
"33",0.98,0.14142135623731,0.14142135623731,0,0.02
"34",0.48,0.504672049504448,0.504672049504448,0,0.0713714056959817
"35",0.78,0.41845195759648,0.41845195759648,0,0.0591780433634514
"36",0.36,0.484873221385061,0.484873221385061,0,0.0685714285714286
"37",0.44,0.501426536422407,0.501426536422407,0,0.0709124208342335
"38",0.66,0.478518120698406,0.478518120698406,0,0.0676726816132972
"39",0.62,0.490314351478015,0.490314351478015,0,0.0693409205686377
"40",0,0,0,0,0
"41",0.88,0.328260722659316,0.328260722659316,0,0.0464230765979198
"42",0.44,0.501426536422407,0.501426536422407,0,0.0709124208342335
"43",0.28,0.453557367611073,0.453557367611073,0,0.0641426980589819
"44",0.7,0.462910049886276,0.462910049886276,0,0.0654653670707977
"45",0.16,0.370328039909021,0.370328039909021,0,0.0523722936566382
"46",0.38,0.490314351478015,0.490314351478015,0,0.0693409205686377
"47",0.16,0.370328039909021,0.370328039909021,0,0.0523722936566382
"48",0.36,0.484873221385061,0.484873221385061,0,0.0685714285714286
"49",0.06,0.239897937482095,0.239897937482095,0,0.0339266916772512
"50",0.02,0.14142135623731,0.14142135623731,0,0.02
"51",0.9,0.303045763365663,0.303045763365663,0,0.0428571428571429
"52",0.78,0.41845195759648,0.41845195759648,0,0.0591780433634514
"53",0.84,0.370328039909021,0.370328039909021,0,0.0523722936566382
"54",0.6,0.494871659305394,0.494871659305394,0,0.0699854212223765
"55",0.96,0.197948663722157,0.197948663722157,0,0.0279941684889506
"56",0.74,0.443087497693452,0.443087497693452,0,0.0626620348556037
"57",0.02,0.14142135623731,0.14142135623731,0,0.02
"58",0.86,0.350509832753866,0.350509832753866,0,0.0495695759225642
"59",0.74,0.443087497693452,0.443087497693452,0,0.0626620348556037
"60",0.44,0.501426536422407,0.501426536422407,0,0.0709124208342335
"61",0.66,0.478518120698406,0.478518120698406,0,0.0676726816132972
"62",0.66,0.478518120698406,0.478518120698406,0,0.0676726816132972
"63",0.44,0.501426536422407,0.501426536422407,0,0.0709124208342335
"64",0,0,0,0,0
"65",0.28,0.453557367611073,0.453557367611073,0,0.0641426980589819
"66",0.8,0.404061017820884,0.404061017820884,0,0.0571428571428571
"67",0.68,0.471212071499161,0.471212071499161,0,0.0666394502268034
"68",0.94,0.239897937482095,0.239897937482095,0,0.0339266916772512
"69",0.18,0.388087934491604,0.388087934491604,0,0.0548839220351387
"70",0.68,0.471212071499161,0.471212071499161,0,0.0666394502268034
"71",0.44,0.501426536422407,0.501426536422407,0,0.0709124208342335
"72",0.9,0.303045763365663,0.303045763365663,0,0.0428571428571429
"73",0.44,0.501426536422407,0.501426536422407,0,0.0709124208342335
"74",0.76,0.4314191105869,0.4314191105869,0,0.0610118757258932
"75",0.76,0.4314191105869,0.4314191105869,0,0.0610118757258932
"76",0.84,0.370328039909021,0.370328039909021,0,0.0523722936566382
"77",0.58,0.49856938190329,0.49856938190329,0,0.0705083581671604
"78",0.88,0.328260722659316,0.328260722659316,0,0.0464230765979198
"79",0.92,0.27404751561787,0.27404751561787,0,0.0387561713321444
"80",0.68,0.471212071499161,0.471212071499161,0,0.0666394502268034
"81",0.68,0.471212071499161,0.471212071499161,0,0.0666394502268034
"82",0.6,0.494871659305394,0.494871659305394,0,0.0699854212223765
"83",0.48,0.504672049504448,0.504672049504448,0,0.0713714056959817
"84",0.8,0.404061017820884,0.404061017820884,0,0.0571428571428571
"85",0.8,0.404061017820884,0.404061017820884,0,0.0571428571428571
"86",0.26,0.443087497693452,0.443087497693452,0,0.0626620348556037
"87",0.82,0.388087934491604,0.388087934491604,0,0.0548839220351387
"88",0.8,0.404061017820884,0.404061017820884,0,0.0571428571428571
"89",0.76,0.4314191105869,0.4314191105869,0,0.0610118757258932
"90",0.62,0.490314351478015,0.490314351478015,0,0.0693409205686377
"91",0.54,0.503457433905888,0.503457433905888,0,0.0711996331107264
"92",0,0,0,0,0
"93",0.84,0.370328039909021,0.370328039909021,0,0.0523722936566382
"94",0.44,0.501426536422407,0.501426536422407,0,0.0709124208342335
"95",0.1,0.303045763365663,0.303045763365663,0,0.0428571428571429
"96",0.26,0.443087497693452,0.443087497693452,0,0.0626620348556037
"97",0.86,0.350509832753866,0.350509832753866,0,0.0495695759225642
"98",0.74,0.443087497693452,0.443087497693452,0,0.0626620348556037
"99",0.88,0.328260722659316,0.328260722659316,0,0.0464230765979198
"100",0.46,0.503457433905888,0.503457433905888,0,0.0711996331107264
"101",0.74,0.443087497693452,0.443087497693452,0,0.0626620348556037
"102",0.92,0.27404751561787,0.27404751561787,0,0.0387561713321444
"103",0.32,0.471212071499161,0.471212071499161,0,0.0666394502268034
"104",0.84,0.370328039909021,0.370328039909021,0,0.0523722936566382
"105",0.82,0.388087934491604,0.388087934491604,0,0.0548839220351387
"106",0.58,0.49856938190329,0.49856938190329,0,0.0705083581671604
"107",0.88,0.328260722659316,0.328260722659316,0,0.0464230765979198
"108",0.6,0.494871659305394,0.494871659305394,0,0.0699854212223765
"109",0.76,0.4314191105869,0.4314191105869,0,0.0610118757258932
"110",0.98,0.14142135623731,0.14142135623731,0,0.02
"111",0.16,0.370328039909021,0.370328039909021,0,0.0523722936566382
"112",0.58,0.49856938190329,0.49856938190329,0,0.0705083581671604
"113",0.4,0.494871659305394,0.494871659305394,0,0.0699854212223765
"114",0,0,0,0,0
"115",0.32,0.471212071499161,0.471212071499161,0,0.0666394502268034
"116",0.18,0.388087934491604,0.388087934491604,0,0.0548839220351387
"117",0.92,0.27404751561787,0.27404751561787,0,0.0387561713321444
"118",0.54,0.503457433905888,0.503457433905888,0,0.0711996331107264
"119",0.82,0.388087934491604,0.388087934491604,0,0.0548839220351387
"120",0.94,0.239897937482095,0.239897937482095,0,0.0339266916772512
"121",0,0,0,0,0
"122",0.88,0.328260722659316,0.328260722659316,0,0.0464230765979198
"123",0.98,0.14142135623731,0.14142135623731,0,0.02
