"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",0.125105736623545,0.0162651882145703,0.00295953893687243,0.0159936699020747,0.000587970293185209
"ARI",0.0390867759266139,0.00748025950985274,0.00138475763807051,0.0073509678695086,0.000272718829693864
"AMI",0.0936700009170973,0.0149383025509655,0.00269833848195333,0.0146925781447979,0.000538084732755414
"NID",0.874894263376455,0.0162651882145714,0.00295953893687242,0.0159936699020759,0.000587970293185229
"Jaccard",0.11710079406019,0.00988007956661509,0.00176862987699772,0.00972048973050412,0.000354334559284588
"proportion.moved",0.835593333333333,0.0196310407171208,0.00335015483447647,0.0193430665154801,0.000688408960173758
