"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",0.994777339089785,0.00672432728172425,0.00465009807064409,0.00485727962188025,0.000669475181179691
"ARI",0.990828490763512,0.0124965361883494,0.00805984544340842,0.0095499899547117,0.00116620054458457
"AMI",0.994052951068486,0.00764293539641342,0.00527909977288266,0.00552680441681261,0.000760093151933012
"NID",0.00522266091021537,0.00672432728172885,0.0046500980706441,0.00485727962188661,0.000669475181179722
"Jaccard",0.987482716256953,0.016792376487255,0.0117473495653302,0.0119993202423992,0.00168996850869704
"proportion.moved",0.0113866666666667,0.0152984875276911,0.0106893211805796,0.0109445024251143,0.00153788377375773
