"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",0.115368034822131,0.0142206033996604,0.00291576056503274,0.013918473385319,0.000546975740812353
"ARI",0.0315785500241292,0.00594345188097774,0.00107765579758463,0.00584493611970482,0.000214481605715522
"AMI",0.0804280923594097,0.0126184392831642,0.00240302894784227,0.012387512333747,0.00046668112278355
"NID",0.884631965177869,0.0142206033996606,0.00291576056503274,0.0139184733853192,0.000546975740812356
"Jaccard",0.108854194424413,0.00833605221957238,0.00157205069508493,0.00818647807176692,0.000306766713597407
"proportion.moved",0.846878,0.0180466541267389,0.00292069486653455,0.0178087412993379,0.000618096552203499
