"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",0.923972040604378,0.0200283258027194,0.00413877854266571,0.0195960288485868,0.000773687698145081
"ARI",0.720664330038906,0.0808936968246692,0.0148188393683728,0.0795247897559991,0.00293395435007714
"AMI",0.913299303868477,0.0227958027183716,0.00470465885730313,0.0223050399374517,0.000879973202440219
"NID",0.0760279593956221,0.0200283258027219,0.00413877854266568,0.0195960288485893,0.000773687698145119
"Jaccard",0.769569335499629,0.048027746067547,0.0100348381941362,0.0469677167291138,0.00186670935824178
"proportion.moved",0.207058666666667,0.0467319957788929,0.00951543813031178,0.0457529875162996,0.00179065030105833
