"node","mean","sd_total","sd_between","sd_within","se"
"1",0.124666666666667,0.330430901246942,0.0546313142699882,0.325883414736006,0.011423292431577
"2",0.228666666666667,0.420436011670381,0.139322949845822,0.39668067202166,0.0222063367257757
"3",0.158666666666667,0.365540633375451,0.0801246194906789,0.35665109000254,0.0146013387389829
"4",0.265333333333333,0.442087400681437,0.159642457653703,0.412256662233075,0.0249603283115024
"5",0.265333333333333,0.441690218856051,0.0890768986749708,0.432614788877537,0.0168363965242385
"6",0.292666666666667,0.45517034761886,0.0914211306496026,0.445894855568241,0.0173119788219944
"7",0.147333333333333,0.354548033967222,0.0624844651895387,0.348998567332303,0.0126208624031979
"8",0.191333333333333,0.393435937268946,0.0578566529471714,0.389158636605234,0.0129580403135641
"9",0.195333333333333,0.396585197144453,0.0712728461204147,0.390128184062623,0.0142500188964349
"10",0.108,0.310880543003483,0.124641890658917,0.284800124843918,0.0190993741314909
"11",0.27,0.444158865166135,0.0941003468827119,0.434076286178158,0.0173986298450122
"12",0.259333333333333,0.438468784844995,0.0936268465481874,0.428356030527048,0.0172524100872047
"13",0.121333333333333,0.32660418672237,0.0541937399636449,0.322076595444831,0.0113090576345025
"14",0.194666666666667,0.396062250312308,0.0684655266880435,0.390099702355408,0.013971485917585
"15",0.212666666666667,0.409440744621257,0.100540489469048,0.396904690490467,0.0175268372125645
"16",0.225333333333333,0.41792273260836,0.071129532761287,0.41182520563948,0.0146374477038672
"17",0.155333333333333,0.362404416986393,0.0812627105006585,0.353176065629217,0.0146706549926659
"18",0.237333333333333,0.425589627002638,0.0775591355104851,0.418462795372672,0.0153963999286657
"19",0.311333333333333,0.463146098321062,0.0705051420585005,0.457748111228581,0.0154631300202344
"20",0.250666666666667,0.433498660246343,0.0664076601324202,0.428381968704462,0.0145100064516182
"21",0.171333333333333,0.376898670347549,0.060985853904141,0.371931893407023,0.0129076608938478
"22",0.21,0.407424297045634,0.0687596622771126,0.401580211995893,0.0142150952948041
"23",0.213333333333333,0.409873604763818,0.0933138949631687,0.399110121255887,0.016743424155666
"24",0.136,0.342847883472852,0.045095011816197,0.33986925590749,0.0108479771949182
"25",0.441333333333333,0.496699309524014,0.0871727765447536,0.488989888557127,0.0176462252852512
"26",0.144666666666667,0.351909594657195,0.0714634835315075,0.344577035412015,0.0134646256956782
"27",0.144666666666667,0.351909594657195,0.0714634835315075,0.344577035412015,0.0134646256956782
"28",0.349333333333333,0.476903276036009,0.0828188198183225,0.469657085305628,0.0168591515259175
"29",0.158666666666667,0.365540633375451,0.0801246194906789,0.35665109000254,0.0146013387389829
"30",0.109333333333333,0.312168917585617,0.0591090310445063,0.306521704868604,0.0115114980805039
"31",0.212,0.408877674104312,0.0790418816047483,0.401164970222144,0.0152394642242196
"32",0.236,0.424774716868487,0.0804860518049394,0.417079795189788,0.015669411637752
"33",0.311333333333333,0.463156869445208,0.0739583752514972,0.457213784180272,0.0157721206044016
"34",0.136,0.342847883472852,0.045095011816197,0.33986925590749,0.0108479771949182
"35",0.244666666666667,0.430064067367661,0.0866640501959831,0.421241551184643,0.0163862579078853
"36",0.265333333333333,0.441690218856051,0.0890768986749708,0.432614788877537,0.0168363965242385
"37",0.288,0.453027107456831,0.0942231634745267,0.44312024954357,0.0175631373736771
"38",0.121333333333333,0.32660418672237,0.0541937399636449,0.322076595444831,0.0113090576345025
"39",0.158666666666667,0.365540633375451,0.0801246194906789,0.35665109000254,0.0146013387389829
"40",0.265333333333333,0.441690218856051,0.0890768986749708,0.432614788877537,0.0168363965242385
"41",0.108,0.3104834939252,0.0565685424949238,0.305286750449475,0.011230909728661
"42",0.344,0.475211374380008,0.0899584182097636,0.466619045189256,0.017521583709574
"43",0.147333333333333,0.354578731874186,0.0706593501539063,0.347467024814346,0.0134292130883509
"44",0.343333333333333,0.474987050784228,0.0886405260427918,0.46664285653544,0.0173871569703971
"45",0.269333333333333,0.443823829730598,0.0966185664988373,0.433179459859819,0.0176578380370333
"46",0.124666666666667,0.330430901246942,0.0546313142699882,0.325883414736006,0.011423292431577
"47",0.324,0.468385561277891,0.134356617552959,0.448701831212369,0.0222543531882565
"48",0.106666666666667,0.308796214421123,0.0575383141599742,0.303388273412873,0.0112949597117653
"49",0.282,0.450102533040454,0.0762529505767175,0.443596413170551,0.0157313519640968
"50",0.197333333333333,0.39811574337712,0.071852709005181,0.391578004149024,0.014334519805347
"51",0.136,0.342847883472852,0.045095011816197,0.33986925590749,0.0108479771949182
"52",0.436,0.496048787008869,0.0895541995024581,0.487897985694186,0.0178632412866987
"53",0.29,0.453911196325515,0.0822721549674809,0.446392950959876,0.0163773805629688
"54",0.0566666666666667,0.23127959147557,0.0416496563917521,0.227498473743354,0.00831850835515143
"55",0.288666666666667,0.453367345662851,0.100927669931606,0.441990447357808,0.018274707335372
"56",0.194666666666667,0.396106905105312,0.0803507052095027,0.387871685541036,0.015146650218764
"57",0.144666666666667,0.351909594657195,0.0714634835315075,0.344577035412015,0.0134646256956782
"58",0.346666666666667,0.476053313579072,0.0830266465436319,0.468757222166585,0.0168628992054899
"59",0.0866666666666667,0.28142816855986,0.048092880658867,0.277288457907806,0.00987510823538759
"60",0.288666666666667,0.453367345662851,0.100927669931606,0.441990447357808,0.018274707335372
"61",0.21,0.407424297045634,0.0687596622771126,0.401580211995893,0.0142150952948041
"62",0.323333333333333,0.468105653132208,0.129231111858209,0.449913571947127,0.0216555247821503
"63",0.265333333333333,0.441690218856051,0.0890768986749708,0.432614788877537,0.0168363965242385
"64",0.249333333333333,0.432729039664208,0.0664076601324202,0.427603138955322,0.0144946832590974
"65",0.147333333333333,0.354551871350946,0.0635638483085424,0.348807492274272,0.0127247148237962
