"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",0.991614891185867,0.00759603991639194,0.0055019243673558,0.00523723693060721,0.000789752620757675
"ARI",0.985347871709762,0.0141856202377307,0.00960920118645839,0.0104352802591632,0.00138539946040658
"AMI",0.99045268227626,0.0086219711489138,0.0062469102998691,0.005942600289275,0.000896672049687588
"NID",0.00838510881413271,0.0075960399163969,0.00550192436735588,0.00523723693061433,0.000789752620757717
"Jaccard",0.980237804113876,0.0186908069637739,0.0133393595612032,0.0130922783141054,0.00191651822437564
"proportion.moved",0.01785,0.0172147285459738,0.01245400654053,0.011884637142126,0.00178779435195941
