"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",0.157028210978462,0.102909158884436,0.102909158884436,3.5049422931031e-09,0.0145535528186777
"ARI",0.188848455974486,0.133585886748882,0.133585886748882,4.56507659254413e-09,0.0188918972781906
"AMI",0.156413400676719,0.102984711355235,0.102984711355235,3.392016323925e-09,0.0145642375515651
"NID",0.842971789021538,0.102909158884438,0.102909158884436,1.84918547361953e-08,0.0145535528186777
"Jaccard",0.548170465708642,0.096202195921342,0.0962021959213413,1.13239021253367e-08,0.0136050450202035
"proportion.moved",0.31888,0.128389178767098,0.128389178767098,7.63911629259954e-09,0.0181569717874373
