"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",0.0874283057058071,0.0150691629081722,0.002883239626394,0.0147907606298602,0.000558664313224606
"ARI",0.0363083774278155,0.0127910208839533,0.00234977826540233,0.0125733351723865,0.000464566101686213
"AMI",0.0655871208042739,0.0142744704509406,0.00266012792861304,0.0140244153553077,0.000522157475579799
"NID",0.912571694294193,0.0150691629081724,0.002883239626394,0.0147907606298604,0.00055866431322461
"Jaccard",0.133316202025628,0.015094417074548,0.00274009356878635,0.0148436287360841,0.000545023973188844
"proportion.moved",0.812106,0.0279511215583902,0.00514991442590111,0.0274725968517322,0.00101665862366248
