"node","mean","sd_total","sd_between","sd_within","se"
"1",0.49,0.500100670137632,0.100169923656965,0.48996598521394,0.0189927543171939
"2",0.575333333333333,0.494598488067941,0.12303973142934,0.479049985793642,0.0213487260228023
"3",0.536666666666667,0.498829468859116,0.0936171583397024,0.48996598521394,0.018311960330791
"4",0.644666666666667,0.478768260872677,0.0858755097487239,0.471003656508572,0.0171868659094193
"5",0.528666666666667,0.499378298294245,0.100115579465439,0.489239773072014,0.018974534392295
"6",0.68,0.466586970843105,0.0719031850978167,0.461013376523213,0.0156553584894472
"7",0.672,0.469647428911299,0.0873806279999169,0.461446999484592,0.0171657519074683
"8",0.675333333333333,0.46846688729279,0.100747771085443,0.457505312658893,0.0185079174494171
"9",0.687333333333333,0.463725425053738,0.08217287236297,0.456386775541195,0.0165501322746037
"10",0.726,0.44626441426316,0.106753790949484,0.433307691549037,0.0187908969453854
"11",0.706,0.455771753355188,0.0905237969990723,0.446691541595913,0.0172311746170947
"12",0.766666666666667,0.423087667751229,0.0755928946018455,0.416279820419978,0.0151595395778249
"13",0.697333333333333,0.459555143269244,0.0810475630910221,0.452351878764997,0.0163642587511527
"14",0.595333333333333,0.490994640461025,0.0906039198643446,0.482562603883337,0.0178724886442861
"15",0.786,0.410278374608267,0.0788494360163134,0.40263024117807,0.0152452860017741
"16",0.765333333333333,0.423926147677644,0.0758803210934937,0.417079795189788,0.0152028560788887
"17",0.684666666666667,0.464866303653114,0.100612635858182,0.453847747353424,0.0184330292791266
"18",0.803333333333333,0.397662102031725,0.0855156428384189,0.388358368291739,0.0157100812076039
"19",0.712,0.452958027919463,0.075820530428553,0.446567153093711,0.0157455773103907
"20",0.792666666666667,0.40552868547025,0.0732436062079151,0.398859485143439,0.0146065662038024
"21",0.631333333333333,0.482633553943663,0.0958101864977555,0.473028070578856,0.018241770942128
"22",0.699333333333333,0.458680944248592,0.0780981416417264,0.451983283860022,0.0160679490648438
"23",0.715333333333333,0.451366280612959,0.0706978496210676,0.445795169706148,0.0152463965483569
"24",0.771333333333333,0.420076658590989,0.0656417819488089,0.414916323558806,0.014175586094362
"25",0.771333333333333,0.420117681386004,0.077667235991023,0.412876091178294,0.015306483442455
"26",0.756666666666667,0.429249199514043,0.0814411017927956,0.421452514789297,0.0158451215217588
"27",0.74,0.438774835204881,0.0785353452498602,0.431689188601655,0.0157350896440831
"28",0.718,0.450157946581806,0.0911528580869244,0.440832545682976,0.0171968725733447
"29",0.758,0.428411610412822,0.0708900333290712,0.42250575275505,0.0148160502130407
"30",0.758,0.428456069130317,0.0832475749205869,0.420290904546416,0.0160114377107784
"31",0.727333333333333,0.445483253106316,0.0823933379073774,0.437797517885457,0.0162342545381106
"32",0.744,0.436550070116614,0.0748210260624852,0.430090429767715,0.0153389125214071
"33",0.786666666666667,0.409821597157347,0.081092316028221,0.401718530538209,0.015463002928332
"34",0.768,0.422226041276439,0.0702957793799845,0.416333199893227,0.0146419086026496
"35",0.757333333333333,0.42886656504354,0.0857248670717378,0.420211586915185,0.0162694061110989
"36",0.718666666666667,0.449811247892,0.0852261231283699,0.441663522001384,0.0165925973167038
"37",0.648666666666667,0.477579877803221,0.0959993386220604,0.46783187863448,0.0181721922570881
"38",0.669333333333333,0.470673758401796,0.101873604493593,0.459516654274419,0.0186637347875689
"39",0.752,0.431965397119248,0.0700372430889533,0.426249796350554,0.0148064254401915
"40",0.764666666666667,0.424386979524611,0.0873936023022052,0.415291062589441,0.0163624757370301
"41",0.752666666666667,0.431610389523551,0.0799914961466675,0.4241331027978,0.0157447996189717
"42",0.716666666666667,0.450753966507224,0.0786074953296152,0.443846820423443,0.0159660921885489
"43",0.779333333333333,0.414835978296108,0.0761577310586391,0.407785346584314,0.0150618478036149
"44",0.717333333333333,0.450481224174031,0.0914087280053473,0.44110971172462,0.0172287442847594
"45",0.747333333333333,0.434696964846967,0.0822280441647832,0.426848919408261,0.0160217256127415
"46",0.797333333333333,0.402124742325093,0.0746389647348444,0.395137107006332,0.0146802040184282
"47",0.657333333333333,0.474839034667052,0.106274790358578,0.462793450448229,0.019200828276415
"48",0.746666666666667,0.435045283956705,0.0737711113563318,0.428744938421694,0.0152115642050091
"49",0.704,0.45678855317633,0.116572362274505,0.441663522001384,0.0200456169116746
"50",0.697333333333333,0.459677497122215,0.110418704255362,0.446218680818174,0.0194058379290718
