"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",0.999098686689899,0.00101056326405419,0.00101056326389708,1.78191970931014e-08,0.000142915227344668
"ARI",0.99875069809484,0.00141965894713289,0.00141965894702967,1.71201307968439e-08,0.000200770093683853
"AMI",0.998966294337844,0.00115907679356983,0.00115907679345297,1.64588704961348e-08,0.000163918212113862
"NID",0.000901313310101184,0.00101056326389705,0.00101056326389705,1.16415321826935e-11,0.000142915227343924
"Jaccard",0.998821806997528,0.00131357958502688,0.00131357958493729,1.53416844323084e-08,0.000185768206427896
"proportion.moved",0.00062,0.000696639162299235,0.000696639162299235,0,9.8519655140381e-05
