"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",0.999913697738866,0.000345455476037333,0.000345455475969843,6.82856991135454e-09,4.88547819315786e-05
"ARI",0.999878124074501,0.000490703498131399,0.000490703498117824,3.65002414998886e-09,6.93959542142787e-05
"AMI",0.99990103026329,0.000396161539498676,0.000396161539445429,6.49526557853918e-09,5.6025702197684e-05
"NID",8.63022611341213e-05,0.000345455475969727,0.000345455475969727,5.04093130459333e-12,4.88547819312441e-05
"Jaccard",0.999881863096253,0.000472348816043751,0.000472348816015546,5.16191365590357e-09,6.68002101781388e-05
"proportion.moved",6e-05,0.000239897937482095,0.000239897937482095,0,3.39266916772512e-05
