"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",0.521038754538919,0.0153888383169725,0.00304264942367874,0.0150850465438629,0.000580396470637607
"ARI",0.111763557583738,0.0128611384581368,0.00285704740640842,0.0125397831941745,0.000517769420386368
"AMI",0.264329633314661,0.0171636012489902,0.00356111382019772,0.016790106497397,0.000664506646771888
"NID",0.478961245461081,0.0153888383169733,0.00304264942367876,0.0150850465438636,0.000580396470637622
"Jaccard",0.183194565621839,0.0131808098298526,0.00310729618229435,0.0128093113868872,0.000549992209121347
"proportion.moved",0.749108666666667,0.0189806754573252,0.00449360245666532,0.0184410839642837,0.000794081217061252
