"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",0.99968240454235,0.000604790468020178,0.000604790468020178,0,8.55302882268107e-05
"ARI",0.99956700988311,0.000836734271804413,0.000836734271804413,0,0.000118332095528818
"AMI",0.999635790191205,0.000693556967478333,0.000693556967478333,0,9.80837669686214e-05
"NID",0.000317595457650055,0.000604790468020178,0.000604790468020178,0,8.55302882268107e-05
"Jaccard",0.999566130138615,0.000825252058131606,0.000825252058131606,0,0.000116708265298603
"proportion.moved",0.00022,0.00041845195759648,0.00041845195759648,0,5.91780433634514e-05
