"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",0.996335450938088,0.00513218309735659,0.00130872474058987,0.00496251376805754,0.000225106428602296
"ARI",0.993625753870305,0.00960196373237219,0.00226956419352406,0.00932988670291683,0.000401309884208417
"AMI",0.995818641236849,0.00584732402487751,0.00149472182603123,0.00565305270758159,0.000256882340162598
"NID",0.00366454906191235,0.00513218309735884,0.00130872474058984,0.00496251376805988,0.000225106428602328
"Jaccard",0.992035312155292,0.0124160958454915,0.00258694525547367,0.0121436053250101,0.000481826886571063
"proportion.moved",0.00695333333333333,0.0114047688239367,0.00216328883741961,0.011197720006025,0.000420938230746874
