"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",0.999926725621275,0.000505602407503384,0.000330413097614901,0.000382702207202604,4.77608307553513e-05
"ARI",0.999888741213451,0.00080417600948116,0.000498961644448446,0.000630663405941985,7.24183126495652e-05
"AMI",0.999916060961695,0.000577783401906366,0.000378623656889893,0.000436437608326572,5.47183941812506e-05
"NID",7.32743787252103e-05,0.000505602407481145,0.000330413097614797,0.000382702207173312,4.77608307551804e-05
"Jaccard",0.999893257035647,0.000889604563404862,0.000472224818498299,0.000753923073015413,6.95619070861706e-05
"proportion.moved",6.8e-05,0.000808127086388708,0.00029098004700512,0.000753923072998831,4.55227535243133e-05
