"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",0.090170333003489,0.0158420431248225,0.00292085971571036,0.0155704498615126,0.000576415101152902
"ARI",0.039424151647979,0.0146204991962565,0.00243558010083219,0.0144162042965604,0.000507141307820782
"AMI",0.0691078224902303,0.0153803522326814,0.00282951270179338,0.0151178402118734,0.000559007070056685
"NID",0.909829666996511,0.0158420431248239,0.00292085971571038,0.0155704498615139,0.000576415101152928
"Jaccard",0.137251847514778,0.0171377798154068,0.00250237597369981,0.0169541030870883,0.00056290803091335
"proportion.moved",0.804475333333333,0.0310935930433377,0.00475816905848415,0.0307273714390864,0.00104031294625834
