"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",0.520959178981073,0.0147324211286494,0.00377020293679039,0.0142418328219121,0.000647694736566942
"ARI",0.106023066486807,0.0114246517776908,0.00283459279534797,0.0110674184851778,0.000492297499072267
"AMI",0.254692846721161,0.0161647131494602,0.0041241439195251,0.0156297596953816,0.000709246680266722
"NID",0.479040821018927,0.0147324211286503,0.00377020293679039,0.014241832821913,0.000647694736566955
"Jaccard",0.178647663946919,0.0122414498487346,0.00340188259791016,0.0117592639731031,0.000568896267924736
"proportion.moved",0.756590666666667,0.0177049683381494,0.00442035612811001,0.0171442805493714,0.000765990776504585
