"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",0.659655561898519,0.0207862515507271,0.0207862515507271,0,0.00293961988539371
"ARI",0.0985439042019566,0.0461619355542761,0.0461619355542761,0,0.00652828353262501
"AMI",0.240826048944465,0.0275238282059941,0.0275238282059941,0,0.0038924571137344
"NID",0.34034443810148,0.0207862515507271,0.0207862515507271,0,0.00293961988539371
"Jaccard",0.266876925382794,0.020991859470899,0.020991859470899,0,0.00296869723631755
"proportion.moved",0.67136,0.0261032174105736,0.0261032174105736,0,0.00369155240836067
