"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",0.105121230668755,0.0184217571824982,0.00407444138351291,0.0179655243481297,0.000739726184807018
"ARI",0.0480089900788294,0.0152747469125292,0.00302598268256274,0.0149720179684187,0.000576690822943999
"AMI",0.0851939430183947,0.0179560254302421,0.00395308312006005,0.0175154783861988,0.000719072535849946
"NID",0.894878769331245,0.0184217571824974,0.00407444138351291,0.0179655243481289,0.000739726184807004
"Jaccard",0.144035942873318,0.0181964807241145,0.00360839041238644,0.017835117868264,0.000687364954213282
"proportion.moved",0.796275333333333,0.0324185957805237,0.00669512568489253,0.0317197201192646,0.00125190039074992
