"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",0.575042911714077,0.0970081554182831,0.0969965138851069,0.00150283458638609,0.01371743342582
"ARI",0.659627992381965,0.111774189054463,0.111755901183146,0.00202185299309697,0.015804757329514
"AMI",0.574733652599239,0.0970791909176074,0.0970675414372444,0.00150389778446419,0.0137274782760389
"NID",0.424957088285924,0.0970081554182829,0.0969965138851069,0.0015028345863721,0.01371743342582
"Jaccard",0.827683229082849,0.0584106182703154,0.0584003816009983,0.00109350609430725,0.0082591094309998
"proportion.moved",0.0952853333333334,0.0353107280146583,0.0353050478234212,0.000633333333334507,0.00499291452397181
