"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",0.0968653359861218,0.0167571411483054,0.00309340315859514,0.0164691419437269,0.000610085747749619
"ARI",0.0406355680304034,0.0146061624567733,0.00264941474545258,0.0143638637984434,0.000527195433732678
"AMI",0.0743476728350491,0.016084234497692,0.00292375511912111,0.0158162655320451,0.000581150912860429
"NID",0.903134664013878,0.0167571411483057,0.00309340315859515,0.0164691419437271,0.000610085747749623
"Jaccard",0.13662632637873,0.0173938068167604,0.00294757767898153,0.017142237351208,0.000608003687825469
"proportion.moved",0.807424,0.0319342398718122,0.00533909569657102,0.0314847539824166,0.00110949478564122
