"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",0.108441239653195,0.0985030410073758,0.0985030366548625,2.92826156403175e-05,0.013930433057742
"ARI",0.149802452011219,0.132636165799773,0.132636151723859,6.11060582200436e-05,0.0187575845292402
"AMI",0.107767452453771,0.0985950633753807,0.0985950590355183,2.92536836542723e-05,0.0139434469875589
"NID",0.891558760346805,0.0985030410073778,0.0985030366548627,2.9282621583393e-05,0.013930433057742
"Jaccard",0.524993275990856,0.100447731822289,0.10044746966649,0.0002294903962527,0.0142054186266569
"proportion.moved",0.341241333333333,0.122654563769986,0.122654308672087,0.000250155507311057,0.0173459398833004
