"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",0.1238072408845,0.0155147656028246,0.00297026434629278,0.0152277864912708,0.000575360518880393
"ARI",0.0385899496624022,0.00722141364734887,0.00140582680345928,0.00708325250607318,0.000270139391308176
"AMI",0.0923947426813314,0.0142609902530675,0.00264497517677155,0.0140135630484309,0.000520420829639809
"NID",0.8761927591155,0.0155147656028246,0.00297026434629278,0.0152277864912709,0.000575360518880395
"Jaccard",0.116867847953144,0.0095761949693659,0.00199624889712116,0.0093658155241309,0.000371724620482936
"proportion.moved",0.835818,0.0197144649635279,0.00357248371714934,0.019388075946026,0.000711232116901267
