"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",0.999685232820848,0.000599113309565553,0.000599113309565553,0,8.47274167785836e-05
"ARI",0.999584644781858,0.000799776666276734,0.000799776666276734,0,0.00011310550083181
"AMI",0.999639036620685,0.000687040961781286,0.000687040961781286,0,9.7162264605695e-05
"NID",0.000314767179151931,0.000599113309565553,0.000599113309565553,0,8.47274167785836e-05
"Jaccard",0.999565537715211,0.000826374156461769,0.000826374156461769,0,0.000116866953966286
"proportion.moved",0.00022,0.00041845195759648,0.00041845195759648,0,5.91780433634514e-05
