"node","mean","sd_total","sd_between","sd_within","se"
"1",0.84,0.370328039909021,0.370328039909021,0,0.0523722936566382
"2",0.5,0.505076272276105,0.505076272276105,0,0.0714285714285714
"3",0.66,0.478518120698406,0.478518120698406,0,0.0676726816132972
"4",0.88,0.328260722659316,0.328260722659316,0,0.0464230765979198
"5",1,0,0,0,0
"6",0.88,0.328260722659316,0.328260722659316,0,0.0464230765979198
"7",0.98,0.14142135623731,0.14142135623731,0,0.02
"8",0.56,0.501426536422407,0.501426536422407,0,0.0709124208342335
"9",0.52,0.504672049504448,0.504672049504448,0,0.0713714056959817
"10",0.68,0.471212071499161,0.471212071499161,0,0.0666394502268034
"11",0.68,0.471212071499161,0.471212071499161,0,0.0666394502268034
"12",0.62,0.490314351478015,0.490314351478015,0,0.0693409205686377
"13",0.92,0.27404751561787,0.27404751561787,0,0.0387561713321444
"14",0.9,0.303045763365663,0.303045763365663,0,0.0428571428571429
"15",0.8,0.404061017820884,0.404061017820884,0,0.0571428571428571
"16",0.48,0.504672049504448,0.504672049504448,0,0.0713714056959817
"17",0.76,0.4314191105869,0.4314191105869,0,0.0610118757258932
"18",0.88,0.328260722659316,0.328260722659316,0,0.0464230765979198
"19",0.74,0.443087497693452,0.443087497693452,0,0.0626620348556037
"20",0.7,0.462910049886276,0.462910049886276,0,0.0654653670707977
"21",0.7,0.462910049886276,0.462910049886276,0,0.0654653670707977
"22",0.9,0.303045763365663,0.303045763365663,0,0.0428571428571429
"23",0.84,0.370328039909021,0.370328039909021,0,0.0523722936566382
"24",0.72,0.453557367611073,0.453557367611073,0,0.0641426980589819
"25",0.82,0.388087934491604,0.388087934491604,0,0.0548839220351387
"26",0.86,0.350509832753866,0.350509832753866,0,0.0495695759225642
"27",0.74,0.443087497693452,0.443087497693452,0,0.0626620348556037
"28",0.78,0.41845195759648,0.41845195759648,0,0.0591780433634514
"29",0.82,0.388087934491604,0.388087934491604,0,0.0548839220351387
