"node","group","degree","betweenness","closeness","eigenvector"
994,"most_changed",7,0.0010305247767932,0.302635564980309,0.339111630732099
802,"most_changed",13,0.00331438636797063,0.317546090273363,0.493046909600042
297,"most_changed",12,0.00319719870451623,0.317546090273363,0.47554899142129
218,"most_changed",14,0.00424523715776697,0.324561403508772,0.620634486059219
711,"most_changed",13,0.00363141969009264,0.323720025923526,0.539084790298702
266,"least_changed",13,0.00355291227405316,0.31563981042654,0.495601003781052
93,"least_changed",9,0.00199026266355729,0.299012271774918,0.325436929594429
444,"least_changed",3,0.000256307071246991,0.26303317535545,0.101440547568694
891,"least_changed",6,0.000520697954602524,0.279050279329609,0.194203463376644
215,"least_changed",11,0.00251005779890132,0.314249764076754,0.506306379222692
