"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",0.221798230534794,0.137439160465269,0.137437991179137,0.000566930367425294,0.0194366726231753
"ARI",0.288627108048976,0.172673901570341,0.172672590723497,0.000672827139455903,0.0244195981445407
"AMI",0.221226643945315,0.137539660813782,0.137538490715847,0.000567334449144815,0.0194508854077849
"NID",0.778201769465206,0.13743916046527,0.137437991179137,0.000566930367601938,0.0194366726231753
"Jaccard",0.614873040317455,0.113825000787231,0.113824444253713,0.000355941774015783,0.0160972099028484
"proportion.moved",0.249844,0.101937928332162,0.101937620301109,0.000250599281772691,0.0144161579666612
