"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",0.525630001270786,0.132999453122805,0.132993897726167,0.00121560625498805,0.0188082035766402
"ARI",0.631953331009552,0.1425530352337,0.142544894134719,0.00152348628549044,0.0201589306318037
"AMI",0.525275860828268,0.133118669600843,0.133113111743985,0.00121642021188056,0.0188250629963201
"NID",0.474369998729214,0.132999453122805,0.132993897726167,0.00121560625499484,0.0188082035766402
"Jaccard",0.814726367580183,0.0714631651182639,0.0714588148730706,0.000788508501205137,0.0101058230223164
"proportion.moved",0.106045333333333,0.0563937073973117,0.0563916168968033,0.000485569539586212,0.00797498879685118
