"node","mean","sd_total","sd_between","sd_within","se"
"1",0.462,0.498756730926001,0.100567550430278,0.488512481359939,0.019009811684686
"2",0.604,0.489252287121394,0.0958646059593266,0.479768462675255,0.0183644304394825
"3",0.526666666666667,0.499505424329146,0.104110529090835,0.488535225614967,0.0193879126380997
"4",0.656,0.475185606415238,0.0828735615916461,0.467903123876442,0.0168319963098036
"5",0.552666666666667,0.497441070929632,0.105213313177759,0.486186978206716,0.0194674603012825
"6",0.700666666666667,0.458150674796323,0.0919651910881617,0.448825628105665,0.0174197653179926
"7",0.674,0.468953580130763,0.0983514914630982,0.458524202681216,0.0182653573855887
"8",0.69,0.462680742399935,0.0931314629314664,0.453210767744986,0.0176182496601801
"9",0.698666666666667,0.459000195139743,0.0864938098266113,0.450777106783386,0.0168846157620808
"10",0.723333333333333,0.447500490885098,0.0819960731320122,0.439924235901289,0.0162323548015569
"11",0.733333333333333,0.442340712711874,0.0740778532671622,0.436093771771368,0.0153797188556426
"12",0.760666666666667,0.426834575804305,0.0821176634932849,0.418860889131994,0.0158691265076213
"13",0.734666666666667,0.441670709774846,0.0841012239685956,0.433589667773576,0.016333819234755
"14",0.59,0.491993031309533,0.0886405260427918,0.483942145302514,0.0176996098961585
"15",0.766,0.423494800210095,0.0720575481780577,0.417319488588246,0.0148306948148887
"16",0.749333333333333,0.433526906006181,0.0750630876009068,0.426979052309491,0.0153045771958708
"17",0.68,0.466690961466728,0.100113314483946,0.455826477705911,0.0184111931513888
"18",0.778,0.415705285453218,0.0688782816791682,0.409959347578106,0.014385019923029
"19",0.707333333333333,0.455179314794488,0.0936268465481874,0.445446093508768,0.0175385634922772
"20",0.753333333333333,0.431193039880891,0.0725311724367992,0.425049016781202,0.0150219793617745
"21",0.658,0.474590645903539,0.100070270095149,0.463920491272181,0.0185408376461206
"22",0.73,0.444137422299249,0.0888959747742594,0.435150037981793,0.0168608102906815
"23",0.735333333333333,0.441330702665978,0.0879110042668255,0.432486351743549,0.0167111696095855
"24",0.771333333333333,0.420098250035084,0.0722210012106798,0.413843770844345,0.0147815844243856
"25",0.756666666666667,0.429224898631757,0.0747634212767028,0.422663512080762,0.0151949886316592
"26",0.733333333333333,0.442374545035356,0.0835710894037345,0.434408921537198,0.0162938622520858
"27",0.743333333333333,0.436905216037133,0.0697419929327467,0.431302935559477,0.0148759445541936
"28",0.730666666666667,0.443757405482585,0.0799205955139324,0.436501240929889,0.0159614615235653
"29",0.778,0.415778372848803,0.0882199888908931,0.406311320158433,0.0163007542174418
"30",0.792,0.406017101390219,0.0754607915792012,0.398943048010058,0.0148320708270591
"31",0.719333333333333,0.449452173468799,0.0756198872449488,0.443045019031801,0.0156597128389391
"32",0.734,0.44206996091132,0.0953546905338312,0.431663449151458,0.0174949296185574
"33",0.791333333333333,0.406471459784137,0.068614404522203,0.400638379478441,0.0141833048887111
"34",0.773333333333333,0.418806207518206,0.0740778532671621,0.412202754856286,0.0149340095408935
"35",0.748666666666667,0.43396500271654,0.0896478370842128,0.424604391038163,0.0167608856111526
"36",0.704666666666667,0.456369385337158,0.0898499631219506,0.447437146423942,0.0171734383315335
"37",0.646,0.478439451122107,0.104954368661499,0.466785699104941,0.0191198234636708
"38",0.656,0.475215191737438,0.0909611065373236,0.466428510658981,0.0176214498576855
"39",0.762666666666667,0.425613069889508,0.08374456356945,0.417292862787435,0.0160109939553309
"40",0.763333333333333,0.425180233892072,0.0783184962066597,0.417904827017402,0.0154630322573252
"41",0.732666666666667,0.442699408673548,0.0763361702232549,0.436068292307014,0.0155985444211133
"42",0.696,0.460133077467369,0.0832012558774917,0.45254833995939,0.0165825906578306
"43",0.779333333333333,0.414823952496268,0.0728088853564459,0.408384350554447,0.0147379734333506
"44",0.746666666666667,0.435068217342403,0.0802490454588225,0.427603138955322,0.0158333345267931
"45",0.744,0.436531370222357,0.0691509899454147,0.431019463339856,0.0148151625053682
"46",0.789333333333333,0.407934902102948,0.0789500258135722,0.400222160528097,0.0152133926756808
"47",0.695333333333333,0.460472004708409,0.0973597019542781,0.45006172416187,0.0180170826808769
"48",0.762,0.425995432890468,0.076193452322826,0.419126074906664,0.0152715406769758
"49",0.699333333333333,0.458821323395852,0.111978698978615,0.444946938159797,0.0195645026945244
"50",0.701333333333333,0.457821916283481,0.0824676120030067,0.450333209967908,0.0164687018489488
"51",0.811333333333333,0.391356730749514,0.0665338813659215,0.385659608117487,0.0137000256550068
"52",0.748666666666667,0.433922153587656,0.0785959557677019,0.426744784515419,0.0156510029285084
"53",0.758666666666667,0.428055774440371,0.0837228989555654,0.419788306438164,0.016052163644567
"54",0.742,0.437727589005846,0.0920440592517378,0.427940805875454,0.0170742808270111
"55",0.760666666666667,0.426852638041719,0.0866849797501604,0.417957998953111,0.0163323290912525
"56",0.779333333333333,0.414811926347788,0.0692983951740309,0.408982477212248,0.0144068200025208
"57",0.764,0.424793934303817,0.0854068560816966,0.416119640915393,0.0161655082924178
"58",0.658666666666667,0.474380369212173,0.10291885274056,0.463081466314993,0.0188363682261636
"59",0.821333333333333,0.383179205927038,0.0638024160931209,0.37783006174146,0.0132885415436294
"60",0.798,0.401654175999087,0.0806464808611228,0.393474550920669,0.0152738964354379
"61",0.798666666666667,0.401186449040124,0.0872767641476854,0.391578004149024,0.0159551525666174
"62",0.712,0.452985060297365,0.0835059436829828,0.44522154285504,0.0164806856882794
"63",0.785333333333333,0.410730227433885,0.0756408748634849,0.403705062858738,0.0149359529610306
"64",0.804666666666667,0.396606923986704,0.0770811040310105,0.389044413345772,0.0148234151151647
"65",0.817333333333333,0.386490694182075,0.0614414899668164,0.381575680566778,0.0131365064021419
"66",0.840666666666667,0.366088598126197,0.0610898746857091,0.360955522036842,0.0127082144710251
"67",0.838,0.368600958580776,0.0743863786814047,0.361017081774995,0.0140554457615387
"68",0.835333333333333,0.370964300804882,0.056105666424958,0.366696968444882,0.0123531923219959
"69",0.759333333333333,0.427629653066068,0.0777489418525016,0.420502345085283,0.0154524897885472
"70",0.838666666666667,0.367951983459145,0.0647198743163124,0.362215405525497,0.0130858667766813
"71",0.826666666666667,0.378657372694223,0.0680136040813605,0.37249906785864,0.0136022318207868
"72",0.794666666666667,0.404049793747831,0.0650692984858618,0.398775904766351,0.0138092391869957
"73",0.786,0.410267320629388,0.0759191597744712,0.403181789712228,0.0149547566609291
"74",0.764,0.424850513926573,0.0984782167977948,0.413279566395436,0.0175449665243379
"75",0.798666666666667,0.401112964110267,0.068332918532008,0.395249569540844,0.0140547466448239
"76",0.738,0.43990413303185,0.0893437906357799,0.430735804563927,0.0168325621160978
"77",0.758666666666667,0.428022929430088,0.0748573851928708,0.42142615011411,0.0151813228131898
"78",0.794,0.404537753059951,0.065876266892429,0.399137959997682,0.0138924820748871
"79",0.791333333333333,0.406500467878559,0.0767272756582167,0.399193631657064,0.0149659123890151
"80",0.766,0.423534421146253,0.0828872413859968,0.415344569136411,0.0158875203571551
"81",0.793333333333333,0.405079987062268,0.0819269073051679,0.396708681248316,0.0154647625694774
"82",0.821333333333333,0.383199325881465,0.0695824931718394,0.376828873628335,0.0138383934684214
"83",0.693333333333333,0.461252362049885,0.081092316028221,0.454068032102875,0.0164003392107685
"84",0.838,0.368554201639983,0.0617250137647861,0.363348623531481,0.0128146151444386
"85",0.742666666666667,0.437343039547176,0.088330445338491,0.428330090778907,0.0166840181786353
"86",0.724666666666667,0.446817925449955,0.0779004539500482,0.439974746750058,0.015824710624979
"87",0.774,0.418386925043815,0.0786190331977721,0.410933895738313,0.0153686962816247
"88",0.759333333333333,0.427615865933651,0.0738601976587251,0.421188793773054,0.0150789005776411
"89",0.704666666666667,0.456384291266902,0.0935590080209245,0.446691541595913,0.0175524352116568
"90",0.816666666666667,0.387089845840516,0.0762648446573665,0.379502598439355,0.0145719369140502
"91",0.818,0.385945844661318,0.0625279982639251,0.380847009236576,0.0132246477319498
"92",0.812,0.390817504719869,0.0641568373070449,0.385515527861359,0.0134686108023929
