"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",0.103069058603802,0.0165815644455487,0.00322971981029642,0.0162639844259906,0.000620456762393372
"ARI",0.0447253415223092,0.0131318455868037,0.00259510169800859,0.0128728713072356,0.000495141326884128
"AMI",0.0820078619494712,0.0160684627422121,0.00310060388171737,0.0157664755245596,0.00059832771589164
"NID",0.896930941396198,0.0165815644455494,0.00322971981029642,0.0162639844259913,0.000620456762393385
"Jaccard",0.139472657105189,0.0165254069307137,0.00323001707286474,0.0162066672679698,0.000619487084968747
"proportion.moved",0.804345333333333,0.0304423781181356,0.00610590123830812,0.0298237548869282,0.00115698379519472
