"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",NA,NA,NA,NA,NA
"ARI",0.981333333333333,0.136536357321954,0.127270312431077,0.0494413232473044,0.0180439540610063
"AMI",NA,NA,NA,NA,NA
"NID",NA,NA,NA,NA,NA
"Jaccard",0.999479333333333,0.016690762853322,0.00309832000414298,0.0164006700405124,0.000609354622104369
"proportion.moved",0.000520666666666667,0.0166907628533225,0.00309832000414298,0.0164006700405129,0.000609354622104378
