"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",0.48973852103099,0.108073444951696,0.10807303176454,0.000298846027519982,0.0152838366726055
"ARI",0.574855340330354,0.134871472983327,0.134870967951813,0.000369091361571867,0.0190736375855298
"AMI",0.48936726707683,0.108152872568308,0.108152459081229,0.000299064306989604,0.015295069392868
"NID",0.51026147896901,0.108073444951697,0.10807303176454,0.000298846027643739,0.0152838366726055
"Jaccard",0.781670319796518,0.0779426532419606,0.0779423614728502,0.000213266106236966,0.0110227158432444
"proportion.moved",0.124284,0.0525580239121585,0.052557841256572,0.000138564064633893,0.00743280205245777
