"metric","mean","sd_total","sd_between","sd_within","se"
"NMI",0.661157452777425,0.0193277839493788,0.0193277839493788,0,0.00273336141918285
"ARI",0.0933346133416598,0.0419823698258806,0.0419823698258806,0,0.00593720367883234
"AMI",0.223921484617319,0.029753010363724,0.029753010363724,0,0.00420771107778057
"NID",0.338842547222575,0.0193277839493788,0.0193277839493788,0,0.00273336141918285
"Jaccard",0.270970682315109,0.0213032066712736,0.0213032066712736,0,0.00301272837965521
"proportion.moved",0.67116,0.0275127873794669,0.0275127873794669,0,0.00389089570507294
